timestamp,active_addresses,average_transaction_value,block_height,block_size,block_time,current_supply,difficulty,hashrate,large_transaction_count,new_addresses,transaction_count,transaction_count_all_time,unique_addresses_all_time,zero_balance_addresses_all_time
2018-06-14,592409,8.79053822528356,527491.0,743882.0,561.394736842105,17093621.045292098,4940704885521.83,37799011.1233835,9273,294992,210029,322441875,408196922,372769217
2018-06-15,637867,8.39761518537756,527644.0,801346.0,559.309210526315,17095533.5452906,4940704885521.83,37939954.327831104,8361,289815,205861,322647736,408486737,373033672
2018-06-16,448709,5.15708302100792,527810.0,473838.0,516.430303030302,17097608.5452906,4940704885521.83,41090086.654459104,4893,225525,159090,322806826,408712262,373224489
2018-06-17,442321,4.61825660220064,527967.0,490980.0,541.403846153846,17099571.0452899,4940704885521.83,39194708.4477743,4707,207134,144908,322951734,408919396,373411140
2018-06-18,581840,5.404680414251651,528131.0,648707.0,523.803680981595,17101621.0452898,4940704885521.83,40511677.700961605,7079,285090,196305,323148039,409204486,373684860
2018-06-19,630701,7.67828920680889,528286.0,908624.0,558.87012987013,17103558.5452891,5024546460934.29,38614092.2077194,7765,276495,191805,323339844,409480981,373982364
2018-06-20,593528,5.824724444271831,528441.0,1078000.0,549.824675324675,17105496.0452883,5077499034879.02,39662993.0939337,7319,288861,198889,323538733,409769842,374244352
2018-06-21,572851,4.66617043109377,528611.0,616743.0,507.704142011835,17107621.0452876,5077499034879.02,42953544.1918231,7615,281662,198113,323736846,410051504,374500066
2018-06-22,628367,9.143919322013529,528762.0,795271.0,569.973333333333,17109508.5452876,5077499034879.02,38260899.2823236,8579,284873,204144,323940990,410336377,374770474
2018-06-23,490606,8.76218803230975,528922.0,534422.0,530.522012578617,17111508.5452876,5077499034879.02,41106102.6370613,5685,235258,163295,324104285,410571635,374976003
2018-06-24,465351,5.697673394058679,529093.0,484736.0,499.25294117647,17113646.0452869,5077499034879.02,43680648.62850471,5764,219576,158022,324262307,410791211,375176476
2018-06-25,622576,6.4632732810161695,529250.0,920947.0,544.903846153846,17115608.5452869,5077499034879.02,40021175.2113782,7712,277982,200173,324462480,411069193,375448503
2018-06-26,620530,4.50026533437284,529396.0,1067591.0,592.620689655173,17117433.5452869,5077499034879.02,36798735.989062704,7412,274465,195404,324657884,411343658,375703862
2018-06-27,596895,5.261031433103599,529517.0,1088043.0,718.633333333334,17118946.0452869,5077499034879.02,30346062.8511669,6745,267161,188510,324846394,411610819,375965353
2018-06-28,562176,4.8651130754492495,529674.0,689429.0,539.1282051282051,17120908.5452869,5077499034879.02,40449919.1339675,6454,264197,187624,325034018,411875016,376223223
2018-06-29,597323,5.462750351086509,529825.0,746513.0,566.793333333333,17122796.0452869,5077499034879.02,38475562.462997,7037,278319,197881,325231899,412153335,376467404
2018-06-30,575034,4.0771042050697295,529966.0,987340.0,604.135714285715,17124558.5452861,5077499034879.02,36097340.0257602,5771,246429,181065,325412964,412399764,376718325
2018-07-01,491879,5.49664508002854,530113.0,705291.0,586.095890410959,17126396.0452854,5077499034879.02,37208403.3638008,4599,216498,156247,325569211,412616262,376917712
2018-07-02,647264,5.00750925252973,530254.0,987550.0,602.542857142857,17128158.5452854,5172892177079.79,36872734.3838123,7131,279704,199294,325768505,412895966,377191533
2018-07-03,667943,4.90259532816551,530370.0,1113817.0,726.234782608696,17129608.5452846,5363678461481.36,31720903.666403603,8018,307656,216747,325985252,413203622,377509911
2018-07-04,619779,4.30356210506625,530504.0,935352.0,644.007518796993,17131283.5452302,5363678461481.36,35771047.5513622,7770,292425,206788,326192040,413496047,377774889
2018-07-05,554487,5.17288385641067,530641.0,783748.0,629.7352941176471,17132996.0452294,5363678461481.36,36581757.1184414,8183,277689,199600,326391640,413773736,378029063
2018-07-06,655859,4.81747846699084,530801.0,685458.0,533.792452830189,17134996.045175597,5363678461481.36,43156892.6390395,8014,287068,200993,326592633,414060804,378248066
2018-07-07,482580,3.5889473088502,530957.0,537210.0,550.735483870968,17136946.045175597,5363678461481.36,41829197.9597947,6241,234366,170160,326762793,414295170,378465049
2018-07-08,499531,4.82406085159964,531115.0,592209.0,543.904458598726,17138921.045175597,5363678461481.36,42354540.7913594,5391,225648,155685,326918478,414520818,378670966
2018-07-09,636033,5.07732939758625,531251.0,1060415.0,627.414814814814,17140621.0451748,5363678461481.36,36717053.9081413,7935,289283,206546,327125024,414810101,378942273
2018-07-10,674996,5.43364661359372,531400.0,971490.0,581.040540540541,17142483.5451208,5363678461481.36,39647532.2649447,8728,300026,216063,327341087,415110127,379242980
2018-07-11,625249,4.16836702697833,531535.0,1006592.0,640.253731343283,17144171.0451208,5363678461481.36,35980772.0760794,7667,281700,202603,327543690,415391827,379528710
2018-07-12,952133,4.034151496489891,531676.0,1179159.0,596.9,17145933.5451208,5363678461481.36,38594108.8596449,7394,275556,203535,327747225,415667383,380191081
2018-07-13,940736,4.26258820532284,531819.0,1113532.0,593.042253521127,17147721.0451208,5363678461481.36,38845163.968576096,6959,292914,207904,327955129,415960297,380784312
2018-07-14,816904,4.1950197742671795,531952.0,1159489.0,651.363636363636,17149383.5451208,5363678461481.36,35367070.3923995,5837,241550,176475,328131604,416201847,381318926
2018-07-15,515490,4.63857269665624,532085.0,773946.0,637.916666666667,17151046.0451208,5363678461481.36,36112590.8477941,6025,223073,161151,328292755,416424920,381561098
2018-07-16,591036,5.84787327253024,532205.0,928807.0,713.9747899159661,17152546.0451208,5363678461481.36,32265598.0346777,8717,291546,207842,328500597,416716466,381841812
2018-07-17,696983,4.54147358883222,532364.0,909335.0,540.9177215189869,17154533.5451208,5199615302175.17,41285720.1496579,10196,333533,233966,328734563,417049999,382174861
2018-07-18,780118,4.76408897257144,532538.0,1046474.0,495.919075144508,17156708.5451193,5178671069072.25,44850508.8696687,11019,336327,238769,328973332,417386326,382528171
2018-07-19,645071,4.29162055288586,532709.0,734628.0,506.16470588235296,17158846.045118697,5178671069072.25,43942658.6245948,9282,315782,225039,329198371,417702108,382838474
2018-07-20,659346,4.05319885504077,532863.0,815292.0,560.137254901961,17160771.0451186,5178671069072.25,39708522.658968106,9016,312301,225529,329423900,418014409,383128713
2018-07-21,511231,3.47404298508617,533000.0,715741.0,625.558823529412,17162483.5451186,5178671069072.25,35555765.5680017,6283,255144,184803,329608703,418269553,383363496
2018-07-22,463902,3.4888509400297405,533182.0,451292.0,464.530386740331,17164758.5451186,5178671069072.25,47881093.4941913,5421,239414,167129,329775832,418508967,383560789
2018-07-23,717809,4.23321381616799,533348.0,890057.0,521.6727272727279,17166833.545118697,5178671069072.25,42636353.62862,9743,321682,229480,330005312,418830649,383920575
2018-07-24,728369,4.56720222465172,533507.0,917435.0,539.993670886076,17168821.0451179,5178671069072.25,41189784.3948974,12643,366731,259358,330264670,419197380,384242723
2018-07-25,785007,3.98462086372302,533684.0,965074.0,485.88636363636397,17171033.5451172,5178671069072.25,45776594.16482971,10786,356438,250208,330514878,419553818,384585032
2018-07-26,648173,3.80171790948666,533849.0,771370.0,525.8658536585369,17173096.0451172,5178671069072.25,42296381.7172456,9125,326294,231679,330746557,419880112,384872781
2018-07-27,726245,4.25398122231751,534016.0,886276.0,515.006024096386,17175183.5451156,5178671069072.25,43188277.103034295,9358,325349,229397,330975954,420205461,385151558
2018-07-28,570157,3.4988178496591495,534161.0,759045.0,594.652777777778,17176996.0451149,5178671069072.25,37403714.7552325,6552,264561,188238,331164192,420470022,385420355
2018-07-29,490273,3.9250347328095,534331.0,539320.0,506.31952662721903,17179121.045006398,5595791656327.72,47467539.557984,5758,249091,168407,331332599,420719113,385630309
2018-07-30,643271,3.7883726347979905,534465.0,911087.0,633.481203007519,17180796.045006398,5949437371609.53,40336854.2260596,9022,322727,230924,331563523,421041840,385937762
2018-07-31,697539,3.58858798740259,534612.0,950214.0,585.979452054795,17182633.5450056,5949437371609.53,43606714.9642539,8873,341073,242977,331806500,421382913,386271471
2018-08-01,713287,3.75724662267279,534762.0,990541.0,573.751677852349,17184508.545004,5949437371609.53,44536059.6352608,8663,335557,241044,332047544,421718470,386586446
2018-08-02,640776,4.09541039384244,534915.0,806938.0,564.828947368421,17186421.045002498,5949437371609.53,45239605.830605395,8240,316318,224873,332272417,422034788,386894442
2018-08-03,696718,4.275874025257529,535081.0,834025.0,516.284848484848,17188496.045002498,5949437371609.53,49493296.221365005,8262,314333,229859,332502276,422349121,387171348
2018-08-04,548835,5.0412373107802,535257.0,574082.0,477.234285714286,17190696.045002498,5949437371609.53,53543175.1354956,5772,271102,191657,332693933,422620223,387413735
2018-08-05,501318,5.9373398369539,535417.0,578105.0,536.880503144654,17192696.045002498,5949437371609.53,47594648.6992812,6044,236398,172181,332866114,422856621,387632608
2018-08-06,660988,5.7615093736497,535548.0,1050986.0,659.6,17194333.5450017,5949437371609.53,38739598.1513995,7355,304453,218607,333084721,423161074,387937153
2018-08-07,713514,4.884662846360019,535699.0,1016458.0,559.853333333333,17196221.0450017,5949437371609.53,45641666.163750894,8043,325178,233045,333317766,423486252,388263381
2018-08-08,657844,5.64202850414647,535856.0,812957.0,545.557692307692,17198183.545000304,5949437371609.53,46837647.6052904,8780,328709,235311,333553077,423814961,388562742
2018-08-09,636348,5.028649316063889,536005.0,804355.0,580.331081081081,17200046.0450002,5949437371609.53,44031139.764325395,7258,308393,222326,333775403,424123354,388874685
2018-08-10,664519,4.30667545071701,536181.0,792378.0,491.88,17202246.0449995,5949437371609.53,51948928.4798389,7570,313205,226148,334001551,424436559,389177363
2018-08-11,531739,4.1603647003367294,536351.0,611510.0,501.573964497041,17204371.0449995,6197839919507.38,53071972.718561,6570,258877,192438,334193989,424695436,389434320
2018-08-12,483751,3.67318782400972,536506.0,584546.0,554.6168831168831,17206308.544998802,6389316883511.96,49479032.9934498,4632,227361,165044,334359033,424922797,389647285
2018-08-13,618980,4.14325922504979,536656.0,906496.0,572.422818791946,17208183.544998,6389316883511.96,47939925.100083396,7991,308835,222229,334581262,425231632,389947157
2018-08-14,665106,4.730178960824929,536792.0,1011792.0,634.088888888889,17209883.544998,6389316883511.96,43277697.400676504,10106,345358,247622,334828884,425576990,390261725
2018-08-15,690139,4.28240275454732,536953.0,791067.0,523.4,17211896.0449973,6389316883511.96,52430086.08801021,8430,348861,246066,335074950,425925851,390573399
2018-08-16,627176,3.92183181009697,537111.0,761947.0,547.095541401274,17213871.044997197,6389316883511.96,50159259.1820026,7998,322027,232335,335307285,426247878,390867141
2018-08-17,659137,3.68629437723941,537263.0,833029.0,569.072847682119,17215771.0449973,6389316883511.96,48222133.897685796,7803,324972,233794,335541079,426572850,391172828
2018-08-18,508161,3.4924738424265294,537423.0,590060.0,523.547169811321,17217771.0449973,6389316883511.96,52415347.9205211,5402,265343,190935,335732014,426838193,391404141
2018-08-19,518565,3.57832808930119,537568.0,619528.0,589.548611111111,17219583.5449957,6389316883511.96,46547318.645608,4607,247799,167400,335899414,427085992,391635340
2018-08-20,629941,3.99925329127661,537718.0,818181.0,573.65100671141,17221458.5449957,6389316883511.96,47837285.627339505,7480,317421,214983,336114397,427403413,391955166
2018-08-21,595311,4.78218513370581,537866.0,779786.0,576.448979591837,17223308.544995002,6389316883511.96,47605092.6100956,7751,306220,217777,336332174,427709633,392238467
2018-08-22,644814,3.93494972169411,538026.0,774898.0,532.647798742139,17225308.5449935,6389316883511.96,51519798.1166341,7711,327511,230333,336562507,428037144,392538786
2018-08-23,575309,4.0316952601958995,538175.0,768391.0,582.472972972973,17227171.0449928,6389316883511.96,47112756.0106344,6659,301443,217352,336779859,428338587,392802938
2018-08-24,637445,3.44782610327881,538321.0,820710.0,576.8206896551719,17228996.0449928,6505039002077.23,48436074.284763,7218,306958,219848,336999707,428645545,393096977
2018-08-25,553307,3.3609887673236902,538456.0,763551.0,640.320895522388,17230683.5449928,6727225469722.53,45123021.265306,5682,274257,196420,337196127,428919802,393363452
2018-08-26,506696,2.9841809810289,538629.0,569715.0,496.40116279069804,17232846.0449913,6727225469722.53,58205370.073758304,4491,235865,172747,337368874,429155667,393604538
2018-08-27,670286,4.35672538839347,538814.0,701549.0,468.592391304348,17235158.5449906,6727225469722.53,61659587.141078,7893,312739,223656,337592530,429468406,393948934
2018-08-28,669852,7.97353595654313,538967.0,879880.0,556.578947368421,17237071.0449906,6727225469722.53,51912156.4369035,9394,330729,238039,337830569,429799135,394286449
2018-08-29,677005,3.7949499414612595,539106.0,907886.0,622.876811594203,17238808.5449906,6727225469722.53,46386721.8163519,8610,342050,237508,338068077,430141185,394609761
2018-08-30,627437,3.6933653359727003,539260.0,817750.0,562.313725490196,17240733.544989802,6727225469722.53,51382728.3160995,8410,317292,231391,338299468,430458477,394925060
2018-08-31,657088,6.51136566517433,539415.0,809181.0,553.7987012987011,17242671.0449883,6727225469722.53,52172772.0153906,9195,329365,237076,338536544,430787842,395232722
2018-09-01,572708,4.13398096101621,539566.0,769296.0,563.846666666667,17244558.5449883,6727225469722.53,51243033.067990996,6995,290599,213331,338749875,431078441,395503419
2018-09-02,501961,4.42240048142339,539710.0,648996.0,598.762237762238,17246358.5449875,6727225469722.53,48254902.468899,6320,255989,187145,338937020,431334430,395728632
2018-09-03,619115,4.14810713432626,539854.0,846752.0,600.888111888112,17248158.5449868,6727225469722.53,48084182.0858932,7852,308150,222897,339159917,431642580,396030745
2018-09-04,635288,4.03344570488171,539980.0,957670.0,671.184,17249733.5449868,6727225469722.53,43048125.9762994,8668,324011,232265,339392182,431966591,396341912
2018-09-05,671171,3.90710076728482,540112.0,1008443.0,645.351145038168,17251383.5449838,6727225469722.53,44771305.67974389,9246,340066,246477,339638659,432306657,396667254
2018-09-06,674168,5.04619065733482,540262.0,888037.0,575.637583892617,17253258.544983,6727225469722.53,50193410.2180973,10015,339561,252261,339890920,432646218,397003082
2018-09-07,695708,4.70578539002023,540414.0,889911.0,568.205298013245,17255158.544983,6971177230937.92,52693944.1187686,8289,318090,230790,340121710,432964308,397303012
2018-09-08,551231,3.51645771227777,540564.0,710539.0,574.684563758389,17257033.544982903,7019199231177.17,52458745.27210879,5647,279016,204428,340326138,433243324,397571917
2018-09-09,512601,3.81165100958139,540727.0,616029.0,531.222222222222,17259071.044983,7019199231177.17,56750696.565180704,5897,254487,188912,340515050,433497811,397810405
2018-09-10,619760,3.86506279064694,540862.0,899061.0,628.082089552239,17260758.544982903,7019199231177.17,47998870.917504296,7713,305022,222866,340737916,433802833,398110082
2018-09-11,657659,3.88284227887086,541003.0,941821.0,612.7,17262521.044983,7019199231177.17,49203902.631001,8674,325176,237571,340975487,434128009,398433355
2018-09-12,606273,3.7574288653985204,541171.0,709051.0,514.035928143713,17264621.0449823,7019199231177.17,58648101.2151855,7735,316346,233275,341208762,434444355,398730281
2018-09-13,614272,4.78619659476216,541319.0,819058.0,585.122448979592,17266471.044981398,7019199231177.17,51522943.9488926,8345,319893,234209,341442971,434764248,399034985
2018-09-14,626748,3.4057447395414595,541451.0,1057485.0,647.503816793893,17268121.044981398,7019199231177.17,46559155.8846525,7271,301795,223250,341666221,435066043,399317790
2018-09-15,563724,3.4154904857863904,541591.0,789859.0,616.244604316547,17269871.044981502,7019199231177.17,48920884.5494874,6293,287468,211071,341877292,435353511,399578579
2018-09-16,476502,3.83781230639632,541730.0,627328.0,603.514492753623,17271608.5449807,7019199231177.17,49952787.38786071,5599,247203,179483,342056775,435600714,399795824
2018-09-17,640997,4.4965103897922996,541865.0,907647.0,642.858208955224,17273296.0449807,7019199231177.17,46895615.11707179,9272,340702,240152,342296927,435941416,400109911
2018-09-18,648567,4.21081325439407,542007.0,936313.0,606.475177304965,17275071.0449807,7019199231177.17,49708928.3620504,8948,346412,244259,342541186,436287828,400445233
2018-09-19,646913,3.73113442897923,542163.0,804437.0,554.664516129032,17277021.0449807,7019199231177.17,54352189.95512801,8329,351348,251037,342792223,436639176,400784074
2018-09-20,641789,3.58266324071931,542317.0,815061.0,559.568627450981,17278946.0449807,7031329605788.92,53968948.9774076,8525,358019,253674,343045897,436997195,401118727
2018-09-21,727401,4.33598463775972,542461.0,1012301.0,590.405594405595,17280746.044979997,7152633351906.41,52032580.0056914,11053,379605,273051,343318948,437376800,401471626
2018-09-22,573260,3.3216510797370296,542616.0,732038.0,558.233766233766,17282683.5449792,7152633351906.41,55031293.67106839,7266,316743,225537,343544485,437693543,401754529
2018-09-23,517479,2.62857306463466,542766.0,655633.0,570.825503355705,17284558.5449792,7152633351906.41,53817368.260741204,5493,277097,200319,343744804,437970640,401996971
2018-09-24,625278,3.3173188173005004,542914.0,807114.0,568.061224489796,17286408.5449792,7152633351906.41,54079252.380424894,7590,329983,237670,343982474,438300623,402301948
2018-09-25,659797,5.4211058910705106,543083.0,768240.0,508.41071428571405,17288521.0449792,7152633351906.41,60424230.771527,8100,345961,252113,344234587,438646584,402634560
2018-09-26,638491,4.386140483312509,543222.0,898005.0,619.5,17290258.5449792,7152633351906.41,49588904.482190296,8120,332750,243927,344478514,438979334,402952284
2018-09-27,645101,3.6467703782373397,543365.0,877031.0,599.119718309859,17292046.0449792,7152633351906.41,51275772.417206,8411,339159,248686,344727200,439318493,403274358
2018-09-28,684920,4.24161475554647,543519.0,855168.0,556.941176470588,17293971.0449792,7152633351906.41,55159014.31708779,9725,352375,254239,344981439,439670868,403590298
2018-09-29,563086,3.4519310200589,543671.0,693383.0,560.158940397351,17295871.0449792,7152633351906.41,54842160.16426571,7123,299709,218339,345199778,439970577,403859933
2018-09-30,543253,3.0799001451277594,543834.0,626711.0,518.8395061728401,17297908.5449792,7152633351906.41,59209690.012470104,6482,282759,208210,345407988,440253336,404111455
2018-10-01,682978,3.39172187239581,543992.0,857105.0,544.197452229299,17299883.5449792,7152633351906.41,56450698.5486084,8302,335798,242820,345650808,440589134,404457238
2018-10-02,686740,5.1195402766968,544129.0,1015335.0,626.316176470588,17301596.0449792,7152633351906.41,49049230.2144132,8967,340811,244772,345895580,440929945,404805979
2018-10-03,703346,3.2652011440692004,544274.0,838225.0,595.847222222222,17303408.5449792,7152633351906.41,51557387.8353329,8492,414450,242303,346137883,441344395,405107850
2018-10-04,652955,3.47087063965051,544424.0,798640.0,578.208053691275,17305283.5449792,7364268059356.19,54702265.511507705,8326,364161,243157,346381040,441708556,405406625
2018-10-05,697142,3.02078887348747,544554.0,963110.0,658.9534883720929,17306908.5449792,7454968648263.24,48590450.012028396,8071,349665,244719,346625759,442058221,405715224
2018-10-06,597479,2.86072066281056,544679.0,922101.0,691.040322580645,17308471.0449792,7454968648263.24,46334266.5988341,5811,313099,214843,346840602,442371320,406005126
2018-10-07,607630,2.27845574619744,544821.0,831893.0,600.404255319149,17310246.0449785,7454968648263.24,53328813.467479706,4816,323760,219731,347060333,442695080,406340743
2018-10-08,656648,3.34592755484154,544956.0,965177.0,641.335820895522,17311933.5449785,7454968648263.24,49925242.741449796,7787,334987,248041,347308374,443030067,406670331
2018-10-09,632009,3.18077806491881,545086.0,966413.0,653.279069767441,17313558.5449785,7454968648263.24,49012509.38346189,7832,320695,235862,347544236,443350762,406964632
2018-10-10,653131,4.250465287513809,545230.0,896905.0,598.307692307692,17315358.5449785,7454968648263.24,53515685.9065245,8370,335544,244945,347789181,443686306,407258952
2018-10-11,699363,4.04349274490603,545389.0,920825.0,543.993670886076,17317346.0449785,7454968648263.24,58858858.5687817,9580,346437,262467,348051648,444032743,407590088
2018-10-12,704003,4.599019262891059,545521.0,1128503.0,656.854961832061,17318996.0449785,7454968648263.24,48745687.2483552,8547,329064,243174,348294822,444361807,407923610
2018-10-13,583522,3.3406718759782406,545662.0,862022.0,594.55,17320758.5449785,7454968648263.24,53853917.310564205,5279,275433,205097,348499919,444637240,408190259
2018-10-14,533594,3.46422709787085,545776.0,957302.0,763.424778761062,17322183.5449785,7454968648263.24,41941062.7317577,5258,258062,191259,348691178,444895302,408432613
2018-10-15,716731,4.81000426933233,545938.0,943760.0,531.496894409938,17324208.5449785,7454968648263.24,60242772.5801539,10864,351654,266945,348958123,445246956,408772719
2018-10-16,694685,3.20910681365744,546073.0,1066273.0,637.238805970149,17325896.0449785,7454968648263.24,50246228.3166349,8680,349464,257967,349216090,445596420,409113754
2018-10-17,688109,3.43276040819386,546211.0,1049207.0,629.722627737226,17327621.0449785,7454968648263.24,50845952.0536031,8980,350424,260362,349476452,445946844,409445653
2018-10-18,670447,3.88763214405496,546349.0,996208.0,623.868613138686,17329346.0449785,7427362643331.73,51133009.3818174,8403,341426,253450,349729902,446288270,409767372
2018-10-19,701213,3.78788017257913,546491.0,1018147.0,588.737588652482,17331121.0449785,7182852313938.32,52400452.04345371,8415,340549,253826,349983728,446628819,410090639
2018-10-20,611379,2.96192875348032,546634.0,887885.0,606.415492957746,17332908.5449785,7182852313938.32,50872901.7292976,5871,307115,227821,350211549,446935934,410379304
2018-10-21,572486,2.5466189038778304,546772.0,823540.0,621.131386861313,17334633.5449785,7182852313938.32,49667616.9212026,5315,282536,211505,350423054,447218470,410637005
2018-10-22,692314,3.43572438461469,546927.0,916539.0,557.311688311688,17336571.0449785,7182852313938.32,55355228.371075206,9518,344801,255324,350678378,447563271,410966226
2018-10-23,697985,4.01612247864501,547081.0,932260.0,552.117647058824,17338496.0449777,7182852313938.32,55875982.129359804,8654,339733,253463,350931841,447903004,411292373
2018-10-24,652136,3.9494446137360604,547194.0,1141656.0,746.339285714286,17339908.5449776,7182852313938.32,41335243.060182504,8634,337662,254091,351185932,448240666,411601949
2018-10-25,674946,3.96988217128618,547331.0,1035430.0,627.375,17341621.0449777,7182852313938.32,49173326.6074724,9074,333874,254599,351440531,448574540,411914907
2018-10-26,705500,3.26636871787654,547474.0,1058047.0,597.852112676056,17343408.5449777,7182852313938.32,51601583.612834,7508,333793,253002,351693533,448908333,412240540
2018-10-27,599637,2.47019970684332,547610.0,913874.0,632.362962962963,17345108.5449777,7182852313938.32,48785456.43440829,4994,306417,233749,351927282,449214750,412535672
2018-10-28,583240,2.3832172279247703,547750.0,828287.0,617.741007194245,17346858.5449776,7182852313938.32,49940210.2516765,4386,289516,219860,352147142,449504266,412804072
2018-10-29,732345,3.0028789341516697,547896.0,983820.0,587.979310344828,17348683.5449777,7182852313938.32,52468029.4656466,8068,357204,269754,352416896,449861470,413170200
2018-10-30,722192,3.00279841522799,548050.0,943664.0,560.830065359477,17350608.5449777,7182852313938.32,55007956.3951139,8088,367709,283327,352700223,450229179,413525905
2018-10-31,732516,3.23353217166333,548213.0,918292.0,526.0,17352646.0449777,7182852313938.32,58650410.228827,8372,373787,288283,352988506,450602966,413882526
2018-11-01,716325,3.2876151291342204,548367.0,979455.0,550.228758169935,17354571.0449777,7183013626017.64,56069058.8276014,8437,364720,281941,353270447,450967686,414230203
2018-11-02,789905,4.33115596808376,548510.0,1117054.0,598.640845070423,17356358.5449776,7184404942701.79,51544735.920074105,7942,371984,292704,353563151,451339670,414593248
2018-11-03,664462,2.39484465544498,548671.0,885550.0,534.69375,17358371.0449769,7184404942701.79,57709266.790803,5354,327406,249564,353812715,451667076,414913999
2018-11-04,638497,2.6520918794153703,548794.0,1035187.0,671.868852459016,17359908.5449769,7184404942701.79,45926796.8104046,5160,291372,226247,354038962,451958448,415253621
2018-11-05,736330,2.97065806710638,548938.0,1044358.0,599.65034965035,17361708.5449769,7184404942701.79,51457960.940266706,8498,389470,296283,354335245,452347918,415608588
2018-11-06,715671,3.1111592118377596,549066.0,1072038.0,673.448818897638,17363308.5449769,7184404942701.79,45819048.7595392,8117,380431,285451,354620696,452728349,415960125
2018-11-07,727200,2.9906364464651,549196.0,1144160.0,648.736434108527,17364933.5449762,7184404942701.79,47564438.572850205,8571,380636,293734,354914430,453108985,416317008
2018-11-08,721536,2.84501045155239,549317.0,1169965.0,711.9416666666659,17366446.0449762,7184404942701.79,43341731.092376396,7930,360793,277597,355192027,453469778,416687897
2018-11-09,725173,3.0190254029727797,549444.0,1135195.0,677.126984126984,17368033.5449762,7184404942701.79,45570158.9117858,8178,369668,283896,355475923,453839446,417027698
2018-11-10,616864,2.33088721277783,549575.0,955554.0,655.06923076923,17369671.0449762,7184404942701.79,47104615.5440558,5238,325463,252499,355728422,454164909,417322854
2018-11-11,614666,2.20485495236106,549721.0,874062.0,586.158620689655,17371496.0449762,7184404942701.79,52642379.009661,6102,306674,246991,355975413,454471583,417611846
2018-11-12,708464,2.8802249401237296,549861.0,1066877.0,612.338129496403,17373246.0449762,7184404942701.79,50391740.7454311,9203,371041,300006,356275419,454842624,417947149
2018-11-13,669519,3.1865825676425295,549981.0,1110003.0,717.3781512605051,17374746.0449762,7184404942701.79,43013275.795905605,8949,352934,279160,356554579,455195558,418263156
2018-11-14,746378,3.9487764242832704,550116.0,1094776.0,642.776119402985,17376433.5449762,7184404942701.79,48005492.6414892,10154,364067,292755,356847334,455559625,418611941
2018-11-15,736412,6.49287936628039,550243.0,1193645.0,684.0793650793651,17378021.0449755,7184404942701.79,45107023.8999901,9279,353559,291525,357138859,455913184,418953210
2018-11-16,728953,4.04514429536394,550369.0,1158173.0,666.7360000000001,17379596.0449754,7175974755379.64,46226057.826901704,7837,351192,283124,357421983,456264376,419281376
2018-11-17,616227,2.59979991840582,550514.0,914248.0,595.395833333333,17381408.5449755,6653303141405.96,47994490.056692205,5064,303402,262649,357684632,456567778,419566762
2018-11-18,572212,2.4200828739955296,550637.0,954274.0,705.5819672131149,17382946.0449755,6653303141405.96,40499503.573738,4078,273628,239803,357924435,456841406,419839252
2018-11-19,693761,4.007480476421589,550763.0,1100711.0,685.872,17384521.0449755,6653303141405.96,41663341.5603971,8142,321707,267971,358192406,457163113,420176725
2018-11-20,781612,7.3352051523819695,550895.0,1203740.0,640.450381679389,17386171.0449755,6653303141405.96,44618162.8118972,9948,367524,288450,358480856,457530637,420558951
2018-11-21,642219,5.1359847202956,551000.0,1213546.0,816.0865384615379,17387483.5449755,6653303141405.96,35015550.5034831,7324,319658,254942,358735798,457850295,420852316
2018-11-22,674777,3.8219172869335596,551122.0,1218455.0,709.735537190083,17389008.5449755,6653303141405.96,40262489.202452704,6113,321577,266116,359001914,458171872,421187071
2018-11-23,658702,4.20352732836326,551247.0,1131096.0,680.983870967742,17390571.0449755,6653303141405.96,41962402.6661658,6797,309231,275261,359277175,458481103,421488351
2018-11-24,602095,3.62283081539115,551390.0,980274.0,604.68309859155,17392358.5449755,6653303141405.96,47257347.640892,5250,280331,250017,359527192,458761434,421775699
2018-11-25,588419,4.46197714687782,551517.0,1010554.0,683.015873015873,17393946.0449755,6653303141405.96,41837562.6858215,5651,274317,239256,359766448,459035751,422042849
2018-11-26,649621,5.0266893973667095,551628.0,1186164.0,765.145454545454,17395333.5449755,6653303141405.96,37346780.58002511,7905,318263,257062,360023510,459354014,422349655
2018-11-27,664504,4.679015417911541,551759.0,1071254.0,658.4153846153849,17396971.0449755,6653303141405.96,43400746.8088026,6807,324276,268533,360292043,459678290,422667438
2018-11-28,634492,5.344628689321571,551877.0,1111968.0,737.239316239317,17398446.0449748,6653303141405.96,38760438.806327395,7810,313462,254456,360546499,459991752,422958977
2018-11-29,627382,4.76164467249417,551982.0,1202130.0,801.461538461539,17399758.5449747,6653303141405.96,35654511.2040757,6487,316775,246226,360792725,460308527,423253142
2018-11-30,611146,7.41500107026919,552083.0,1209791.0,857.87,17401021.0449747,6653303141405.96,33310081.250903603,9525,314960,250157,361042882,460623487,423536966
2018-12-01,611585,5.1526980578626205,552207.0,1068438.0,693.4065040650411,17402571.0449747,6653303141405.96,41210630.755826205,10614,288498,241847,361284729,460911985,423824572
2018-12-02,529374,4.38683631386257,552321.0,1005271.0,761.522123893805,17403996.0449747,6653303141405.96,37524476.973301396,7233,264692,222673,361507402,461176677,424080024
2018-12-03,594029,6.17916773166456,552435.0,1101028.0,753.6725663716811,17405421.0449747,6194015746026.1,35297948.004347995,8347,300793,240652,361748054,461477470,424355275
